Make,Model,Model_Year,Status,Variant,Fuel_Type,Displacement,Cylinders,Image_url,Brand_Image
Jeep,Wrangler [2016-2019],2016,Discontinued,Wrangler,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/10530/Jeep-Wrangler-Right-Front-Three-Quarter-79418.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jeep.webp
Jeep,Compass,2021,Active,Compass,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47051/compass-exterior-right-front-three-quarter-84.png,https://imgd.aeplcdn.com/0x0/cw/makes/jeep.webp
Jeep,Meridian,2022,Active,Meridian,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47139/meridian-exterior-right-front-three-quarter-18.png,https://imgd.aeplcdn.com/0x0/cw/makes/jeep.webp
Jeep,Wrangler,2024,Active,Wrangler,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/174975/wrangler-exterior-right-front-three-quarter-34.png,https://imgd.aeplcdn.com/0x0/cw/makes/jeep.webp
Jeep,Grand Cherokee,2022,Active,Grand Cherokee,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/132711/grand-cherokee-exterior-right-front-three-quarter-28.png,https://imgd.aeplcdn.com/0x0/cw/makes/jeep.webp
Jaguar,XE,2019,Discontinued,XE,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/43356/jaguar-xe-front-right-three-quarter-7.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,F-Pace [2016-2021],2016,Discontinued,F-Pace,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/20222/Jaguar-FPace-Right-Front-Three-Quarter-81369.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,I-Pace,2021,Discontinued,I-Pace,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39480/i-pace-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,F-Type,2020,Discontinued,F-Type,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/46994/f-type-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XF,2016,Discontinued,XF,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/19826/xf-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,E-Pace,2025,Discontinued,E-Pace,Electric,,,https://imgd.aeplcdn.com/664x374/cw/ec/31125/Jaguar-EPace-Exterior-170060.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XJ L,2016,Discontinued,XJ L,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21686/Jaguar-XJ-L-Right-Front-Three-Quarter-64990.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,F-Type [2013-2020],2013,Discontinued,F-Type,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/0E/44/10848/img/m/Jaguar-F-Type-Right-Front-Three-Quarter-50881_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XF [2013-2016],2013,Discontinued,XF,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/jaguar/xf.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XE [2016-2019],2016,Discontinued,XE,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/14152/jaguar-xe-2016-2019-right-front-three-quarter12.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XJ L [2014-2016],2014,Discontinued,XJ L,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/jaguar/xj-l.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,XK,2009,Discontinued,XK,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19803/Jaguar-XK-Right-Front-Three-Quarter-55884.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Jaguar,F-Pace,2021,Active,F-Pace,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/56265/f-pace-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/jaguar.webp
Renault,Triber [2023-2025],2023,Discontinued,Triber,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/141119/triber-exterior-right-front-three-quarter-10.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Triber [2019-2023],2019,Discontinued,Triber,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39276/triber-exterior-right-front-three-quarter-168617.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kiger [2021-2022],2021,Discontinued,Kiger,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/44407/kiger-exterior-right-front-three-quarter-12.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kiger [2022-2023],2022,Discontinued,Kiger,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/115135/kiger-exterior-right-front-three-quarter-4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid [2022-2023],2022,Discontinued,Kwid,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/120405/kwid-exterior-right-front-three-quarter-9.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kiger [2023-2025],2023,Discontinued,Kiger,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/141857/kiger-exterior-right-front-three-quarter-9.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid [2019-2022],2019,Discontinued,Kwid,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48543/kwid-exterior-right-front-three-quarter-18.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Old Generation Duster [2020-2022],2020,Discontinued,Old Generation Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/47028/duster-exterior-right-front-three-quarter-4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Duster [2019-2020],2019,Discontinued,Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/32990/Renault-Duster-Right-Front-Three-Quarter-162115.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Captur,2019,Discontinued,Captur,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/39217/Renault-Captur-Right-Front-Three-Quarter-153590.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Lodgy,2015,Discontinued,Lodgy,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/10448/Renault-Lodgy-Right-Front-Three-Quarter-73220.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid [2019] [2019-2019],2019,Discontinued,Kwid [2019],Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/39224/Renault-Kwid-Right-Front-Three-Quarter-157741.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Duster [2012-2015],2012,Discontinued,Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/renault/duster-2012-2015.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Scala [2012-2017],2012,Discontinued,Scala,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/11/5C/9945/img/m/Renault-Scala-Right-Front-Three-Quarter-52078_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Fluence [2014-2017],2014,Discontinued,Fluence,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/42/B1/17815/img/m/Renault-Fluence-Right-Front-Three-Quarter-48978_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid [2015-2019],2015,Discontinued,Kwid,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/18713/Renault-Kwid-Exterior-132531.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Duster [2016-2019],2016,Discontinued,Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22446/Renault-Duster-Exterior-118973.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Pulse [2015-2017],2015,Discontinued,Pulse,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/26/CF/18477/img/m/Renault-Pulse-Right-Front-Three-Quarter-50837_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Duster [2015-2016],2015,Discontinued,Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/renault/duster.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Koleos [2014-2017],2014,Discontinued,Koleos,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/renault/kolese.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Captur [2017-2019],2017,Discontinued,Captur,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/25832/Renault-Captur-Exterior-133356.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Pulse [2012-2015],2012,Discontinued,Pulse,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19982/Renault-Pulse-[2012-2015]-Right-Front-Three-Quarter-56901.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Fluence [2011-2014],2011,Discontinued,Fluence,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/renault/fluence-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Koleos [2011-2014],2011,Discontinued,Koleos,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/discontinued/renault/koleos-2011-2014.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Duster,2026,Active,Duster,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/163801/duster-exterior-right-front-three-quarter-12.png,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Triber,2025,Active,Triber,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/199767/triber-exterior-right-front-three-quarter-26.png,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid,2023,Active,Kwid,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/141125/kwid-exterior-right-front-three-quarter-38.png,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kiger,2025,Active,Kiger,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/208550/kiger-exterior-right-front-three-quarter-30.png,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Bridger,2027,Upcoming,Bridger,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/218964/bridger-exterior-left-front-three-quarter-4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Boreal (Bigster),2026,Upcoming,Boreal (Bigster),Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/189585/bigster-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid Facelift,2026,Upcoming,Kwid Facelift,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/217559/kwid-facelift-exterior-left-front-three-quarter.avif,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Renault,Kwid EV,2027,Upcoming,Kwid EV,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/173191/new-kwid-exterior-left-front-three-quarter-4.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/renault.webp
Bugatti,Veyron,2012,Discontinued,Veyron,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/8D/e4/9779/img/m/Bugatti-Veyron-Right-Front-Three-Quarter-52786_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/bugatti.webp
Aston Martin,Vantage [2018-2024],2018,Discontinued,Vantage,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/36225/vantage-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,Vantage [2024-2024],2024,Discontinued,Vantage,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/175497/vantage-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,Rapide,2012,Discontinued,Rapide,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/9748/Aston-Martin-Rapide-Right-Front-Three-Quarter-83210.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,Vanquish [2012-2019],2012,Discontinued,Vanquish,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/21/CB/18902/img/m/Aston-Martin-Vanquish-Right-Front-Three-Quarter-52575_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,DB9,2014,Discontinued,DB9,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/aston-martin/db9.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,V12 Vantage [2010-2019],2010,Discontinued,V12 Vantage,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/9747/Aston-Martin-V12-Vantage-Right-Front-Three-Quarter-89464.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,V8 Vantage [2012-2018],2012,Discontinued,V8 Vantage,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/9743/Aston-Martin-V8-Vantage-Exterior-130759.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,Vanquish,2025,Active,Vanquish,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/199469/vanquish-exterior-right-front-three-quarter-7.png,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,DB11,2016,Active,DB11,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/25539/db11-exterior-right-front-three-quarter-82873.png,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,DBX,2022,Active,DBX,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/134427/dbx-exterior-right-front-three-quarter-8.png,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,Vantage,2024,Active,Vantage,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/186003/vantage-exterior-right-front-three-quarter-6.png,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Aston Martin,DB12,2023,Active,DB12,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/158905/db12-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/aston-martin.webp
Force Motors,Gurkha [2021-2024],2021,Discontinued,Gurkha,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/49096/gurkha-new-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Force Motors,Gurkha [2017-2020],2017,Discontinued,Gurkha,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/28300/Force-Motors-Gurkha-Exterior-141613.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Force Motors,Force One,2011,Discontinued,Force One,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/74/70/9794/img/m/Force-Motors-Force-One-Right-Front-Three-Quarter-52849_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Force Motors,Gurkha [2013-2017],2013,Discontinued,Gurkha,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/force/gurkha.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Force Motors,Gurkha,2024,Active,Gurkha,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/124851/gurkha-exterior-right-front-three-quarter-27.png,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Force Motors,Trax Cruiser,2020,Active,Trax Cruiser,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/135589/trax-cruiser-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/force-motors.webp
Mini,Countryman JCW,2025,Discontinued,Countryman JCW,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/210382/countryman-jcw-exterior-right-front-three-quarter.webp,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper Convertible,2018,Discontinued,Cooper Convertible,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/34561/cooper-convertible-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper [2018-2024],2018,Discontinued,Cooper,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/34560/cooper-2018-2024-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper JCW,2021,Discontinued,Cooper JCW,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/39603/cooper-jcw-exterior-right-front-three-quarter-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Clubman,2020,Discontinued,Clubman,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/50379/clubman-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Clubman [2016-2020],2016,Discontinued,Clubman,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/26204/Mini-Clubman-Right-Front-Three-Quarter-85339.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper Convertible [2016-2018],2016,Discontinued,Cooper Convertible,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/22576/Mini-Cooper-Convertible-Right-Front-Three-Quarter-69481.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper Countryman [2012-2015],2012,Discontinued,Cooper Countryman,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/E0/8d/18746/img/m/Mini-Cooper-Countryman-Right-Front-Three-Quarter-51906_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper [2014-2018],2014,Discontinued,Cooper,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/mini/cooper.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Countryman [2015-2018],2015,Discontinued,Countryman,Petrol,,,https://imgd.aeplcdn.com/664x374/ec/BD/EC/19662/img/m/Mini-Countryman-Right-Front-Three-Quarter-55249_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper Convertible [2014-2016],2014,Discontinued,Cooper Convertible,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/mini/cooper-convertible.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper,2024,Active,Cooper,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/180421/cooper-exterior-right-front-three-quarter-16.png,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper S Convertible,2025,Active,Cooper S Convertible,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/212765/cooper-s-convertible-exterior-right-front-three-quarter-7.png,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Countryman,2018,Active,Countryman,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/34290/countryman-exterior-right-front-three-quarter-49.png,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Cooper SE,2022,Active,Cooper SE,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/108863/cooper-se-exterior-right-front-three-quarter-40.png,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Mini,Countryman Electric,2024,Active,Countryman Electric,Electric,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/181081/countryman-electric-exterior-right-front-three-quarter-13.png,https://imgd.aeplcdn.com/0x0/cw/makes/mini.webp
Ashok Leyland,Stile [2013-2015],2013,Discontinued,Stile,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/cars/ashok/stile.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/ashok-leyland.webp
Ssangyong,Rexton,2012,Discontinued,Rexton,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/9437/Ssangyong-Rexton-Right-Front-Three-Quarter-92143.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/ssangyong.webp
Datsun,GO+,2018,Discontinued,GO+,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/36451/go-plus-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Datsun,redi-GO,2020,Discontinued,redi-GO,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/45245/datsun-redi-go-right-front-three-quarter19.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Datsun,GO,2018,Discontinued,GO,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-Go-Exterior-138944.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Datsun,redi-GO [2016-2020],2016,Discontinued,redi-GO,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/12795/Datsun-RediGO-Right-Front-Three-Quarter-91418.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Datsun,GO Plus [2015-2018],2015,Discontinued,GO Plus,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/11240/Datsun-GO-Plus-Exterior-119167.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Datsun,GO [2014-2018],2014,Discontinued,GO,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/36449/Datsun-GO-Exterior-138001.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/datsun.webp
Isuzu,D-Max [2021-2024],2021,Discontinued,D-Max,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48082/d-max-exterior-right-side-view-2.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,D-MAX V-Cross [2019-2020],2019,Discontinued,D-MAX V-Cross,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/40760/Isuzu-DMAX-VCross-Exterior-160700.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,MU-X [2018-2020],2018,Discontinued,MU-X,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/36646/Isuzu-MUX-Exterior-138329.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,MU7 [2014-2017],2014,Discontinued,MU7,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19839/Isuzu-MU7-Right-Front-Three-Quarter-56158.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,D-Max V-Cross [2016-2018],2016,Discontinued,D-Max V-Cross,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/23175/Isuzu-D-Max-V-Cross-Right-Front-Three-Quarter-72878.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,D-MAX V-Cross [2018-2019],2018,Discontinued,D-MAX V-Cross,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/32678/Isuzu-DMax-VCross-Exterior-116780.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,MU-X [2017-2018],2017,Discontinued,MU-X,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/21611/Isuzu-MUX-Exterior-96400.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,Hi-Lander,2026,Active,Hi-Lander,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/218682/hi-lander-exterior-right-front-three-quarter-2.png,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,V-Cross,2024,Active,V-Cross,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/175515/v-cross-exterior-right-front-three-quarter-3.png,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
Isuzu,MU-X,2021,Active,MU-X,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/48084/mu-x-exterior-right-front-three-quarter-5.png,https://imgd.aeplcdn.com/0x0/cw/makes/isuzu.webp
DC,Avanti,2015,Discontinued,Avanti,Petrol,,,https://imgd.aeplcdn.com/664x374/cw/ec/19505/DC-Avanti-Right-Front-Three-Quarter-55890.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/dc.webp
Eicher Polaris,Multix,2015,Discontinued,Multix,Electric,,,https://imgd.aeplcdn.com/664x374/ec/f7/C6/19235/img/m/Eicher-Polaris-Multix-Right-Front-Three-Quarter-53575_ol.jpg,https://imgd.aeplcdn.com/0x0/cw/makes/eicher-polaris.webp
Kia,Old Generation Seltos 2024,2024,Discontinued,Old Generation Seltos 2024,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/174323/seltos-exterior-right-front-three-quarter-4.png,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
Kia,Seltos [2019-2022],2019,Discontinued,Seltos,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/33372/seltos-exterior-right-front-three-quarter-3.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
Kia,Sonet [2022-2023],2022,Discontinued,Sonet,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/115451/sonet-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
Kia,Sonet [2020-2022],2020,Discontinued,Sonet,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/41523/sonet-exterior-right-front-three-quarter-110.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
Kia,Carens [2022-2023],2022,Discontinued,Carens,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/107539/exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
Kia,Seltos BS6 Phase 2 [2023-2023],2023,Discontinued,Seltos BS6 Phase 2,Petrol,,,https://imgd.aeplcdn.com/664x374/n/cw/ec/144159/seltos-exterior-right-front-three-quarter.jpeg,https://imgd.aeplcdn.com/0x0/cw/makes/kia.webp
